adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,/zPUzsnEFPkEhhcQJpwLK29pgTgW.jpg,,20000000,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,9716,tt0116242,en,Everyone Says I Love You,A New York girl sets her father up with a beautiful woman in a shaky marriage while her half sister gets engaged.,8.984,/eCw5qDE5Jw1B9Cuzs8DJD4uwaZV.jpg,"[{'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-12-06,0,101.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Everyone Says I Love You,False,6.5,295
False,/wWwD8DbbMZESJx2djzCBSCQjFUO.jpg,"{'id': 105629, 'name': 'Paradise Lost Collection', 'poster_path': '/hD9ePkC7kdd1JXC117i1N5zENA0.jpg', 'backdrop_path': '/mFYPaykrXpWewZ1Jxdf9BHQLRw0.jpg'}",0,"[{'id': 99, 'name': 'Documentary'}]",,17204,tt0117293,en,Paradise Lost: The Child Murders at Robin Hood Hills,A horrific triple child murder leads to an indictment and trial of three nonconformist boys based on questionable evidence.,5.727,/1vrdUPOYC6QcBW1zFoMZuSxilR8.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-12-03,0,150.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Witchcraft or witch hunt?,Paradise Lost: The Child Murders at Robin Hood Hills,False,7.9,77
False,/xZkiEn7at6ju4xXyInDppy56hp2.jpg,,0,"[{'id': 35, 'name': 'Comedy'}]",,27265,tt0117091,en,Mother,"After two failed marriages a science fiction writer decides that coming to terms with his mother will improve his chances for a successful relationship, so he moves in with her.",4.022,/pPddQHUBu0IXXLEXC77vYo0rsOj.jpg,"[{'id': 258, 'logo_path': None, 'name': 'Scott Rudin Productions', 'origin_country': 'US'}, {'id': 4, 'logo_path': '/fycMZt242LVjagMByZOLUGbCvv3.png', 'name': 'Paramount', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-12-25,0,104.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,No Actual Mothers Were Harmed During The Making Of This Motion Picture.,Mother,False,6.5,33
False,/dZIgrXDOKaGz0AGk1EcbVYgSimX.jpg,,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,9415,tt0119731,en,Murder at 1600,"A secretary is found dead in a White House bathroom during an international crisis, and Detective Harlan Regis is in charge of the investigation. Despite resistance from the Secret Service, Regis partners with agent Nina Chance. As political tensions rise, they learn that the crime could be part of an elaborate cover-up. Framed as traitors, the pair, plus Regis' partner, break into the White House in order to expose the true culprit.",8.366,/9xH3zr5QLqY0MyyEO584zBDbw6f.jpg,"[{'id': 824, 'logo_path': None, 'name': 'Kopelson Entertainment', 'origin_country': ''}, {'id': 508, 'logo_path': '/7PzJdsLGlR7oW4J0J5Xcd0pHGRg.png', 'name': 'Regency Enterprises', 'origin_country': 'US'}, {'id': 76487, 'logo_path': None, 'name': '1600 Limited Partnership', 'origin_country': ''}, {'id': 174, 'logo_path': '/ky0xOc5OrhzkZ1N6KyUxacfQsCk.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-04-18,25804707,107.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,This address changes all the rules.,Murder at 1600,False,5.9,230
False,/6TSzmESfh0LVOBnDcktcRMI6Wnk.jpg,,116000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,9619,tt0118928,en,Dante's Peak,"Volcanologist Harry Dalton comes to the sleepy town of Dante's Peak to investigate the recent rumblings of the dormant volcano the burg is named for. Before long, his worst fears are realized when a massive eruption hits, and immediately, Harry, the mayor and the townspeople find themselves fighting for their lives amid a catastrophic nightmare.",15.093,/6wBlgo0xqja56OMfQoxsdLmcR76.jpg,"[{'id': 1280, 'logo_path': None, 'name': 'Pacific Western', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-02-07,178127760,108.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The pressure is building...,Dante's Peak,False,5.9,822
False,/r27m44vZSharfeDYHKDlM9ktZ3c.jpg,,15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",,638,tt0116922,en,Lost Highway,"A tormented jazz musician finds himself lost in an enigmatic story involving murder, surveillance, gangsters, doppelgangers, and an impossible transformation inside a prison cell.",14.018,/z6yhgEzGUJaBBgAxoyggRzwLnVM.jpg,"[{'id': 105, 'logo_path': '/pyiNvPJYGz4W2SImgULoG2sn4y4.png', 'name': 'CiBy 2000', 'origin_country': 'FR'}, {'id': 236, 'logo_path': None, 'name': 'October Films', 'origin_country': 'US'}, {'id': 373, 'logo_path': None, 'name': 'Asymmetrical Productions', 'origin_country': ''}, {'id': 374, 'logo_path': None, 'name': 'Lost Highway Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-01-15,3675201,134.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Lost Highway,False,7.6,1170
False,/eHhtUoazdml8CMvzWtpunIyqrZS.jpg,,10000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",,884,tt0115964,en,Crash,"After getting into a serious car accident, a TV director discovers an underground sub-culture of scarred, omnisexual car-crash victims who use car accidents and the raw sexual energy they produce to try to rejuvenate his sex life with his wife.",7.899,/4PDLGJsS5uVBQlYjLMZ7t85dU0P.jpg,"[{'id': 579, 'logo_path': None, 'name': 'Alliance Communications', 'origin_country': ''}, {'id': 8, 'logo_path': '/78ilmDNTpdCfsakrsLqmAUkFTrO.png', 'name': 'Fine Line Features', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",1996-07-17,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Love in the dying moments of the twentieth century,Crash,False,6.5,406
False,/b1x0SSMl4MEj0gbEBaVssp0FgqN.jpg,,50000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",,4421,tt0119173,en,G.I. Jane,A female Senator succeeds in enrolling a woman into Combined Reconnaissance Team training where everyone expects her to fail.,10.467,/yf4zJg6ACAhH4fkHSdEDrBUuEyg.jpg,"[{'id': 175, 'logo_path': '/trtXLj3zv8T9ke1Vhw4SCkkM4JJ.png', 'name': 'Caravan Pictures', 'origin_country': 'US'}, {'id': 915, 'logo_path': '/xXojkyRWFZ0JTJyjiu13ThKeFbz.png', 'name': 'Hollywood Pictures', 'origin_country': ''}, {'id': 1643, 'logo_path': None, 'name': 'First Independent Films', 'origin_country': ''}, {'id': 1644, 'logo_path': None, 'name': 'Largo Entertainment', 'origin_country': 'US'}, {'id': 1645, 'logo_path': '/6Ry6uNBaa0IbbSs1XYIgX5DkA9r.png', 'name': 'Scott Free Productions', 'origin_country': ''}, {'id': 1646, 'logo_path': None, 'name': 'Trap-Two-Zero Productions', 'origin_country': ''}, {'id': 15888, 'logo_path': None, 'name': 'Moving Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-08-19,48169156,125.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Failure is not an option.,G.I. Jane,False,6.3,806
False,/ltq1i8ienPm7OSdOXl3o8ROgmKc.jpg,,15000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",http://www.miramax.com/movie/cop-land,2142,tt0118887,en,Cop Land,"Freddy Heflin is the sheriff of a place everyone calls “Cop Land” — a small and seemingly peaceful town populated by the big city police officers he’s long admired. Yet something ugly is taking place behind the town’s peaceful facade. And when Freddy uncovers a massive, deadly conspiracy among these local residents, he is forced to take action and make a dangerous choice between protecting his idols and upholding the law.",12.151,/th2UDVewgUAfIXFUaWGWWBxCM91.jpg,"[{'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}, {'id': 978, 'logo_path': None, 'name': 'Across the River Productions', 'origin_country': ''}, {'id': 979, 'logo_path': None, 'name': 'Woods Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-08-15,44862187,104.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,No One Is Above The Law.,Cop Land,False,6.7,693
False,/zNiujebroDoOuywLdhzDDdFBEDl.jpg,,75000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,8834,tt0118883,en,Conspiracy Theory,"A man obsessed with conspiracy theories becomes a target after one of his theories turns out to be true. Unfortunately, in order to save himself, he has to figure out which theory it is.",13.344,/bwmJ5yBCNGVdEe7OAcLHDNmaANU.jpg,"[{'id': 1885, 'logo_path': '/xlvoOZr4s1PygosrwZyolIFe5xs.png', 'name': 'Silver Pictures', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/ky0xOc5OrhzkZ1N6KyUxacfQsCk.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 5739, 'logo_path': None, 'name': 'Donner/Shuler-Donner Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-08-08,136982834,135.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,What if your most paranoid nightmares had just come true?,Conspiracy Theory,False,6.5,738
False,/xASMuSKqEtUSlFSPvBdXc8f6tT9.jpg,,50000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,9458,tt0118966,en,Desperate Measures,"San Francisco police officer Frank Connor is in a frantic search for a compatible bone marrow donor for his gravely ill son. There's only one catch the potential donor is convicted multiple murderer Peter McCabe who sees a trip to the hospital as the perfect opportunity to get what he wants most freedom. With McCabe's escape, the entire hospital becomes a battleground and Connor must pursue and, ironically, protect the deadly fugitive who is his son's only hope for survival.",6.364,/NvkAJ4RERSSfztgqcRvGCXN508.jpg,"[{'id': 559, 'logo_path': '/jqWioYeGSyTLuHth0141bTGvu6H.png', 'name': 'TriStar Pictures', 'origin_country': 'US'}, {'id': 1236, 'logo_path': None, 'name': 'Mandalay Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-01-30,0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Desperate times call for. . .,Desperate Measures,False,6.0,102
False,,,0,[],,345568,tt1683864,sv,1987-1993,We were at it for seven years. My mother and I. Trying to make the perfect image of me.,0.6,,[],[],2010-01-21,0,11.0,"[{'iso_639_1': 'sv', 'name': 'svenska'}]",Released,,1987-1993,False,0.0,0
False,/sraEMMM67zLqpZrz6vtrgwTqXgz.jpg,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",,9433,tt0119051,en,The Edge,"The plane carrying wealthy Charles Morse crashes down in the Alaskan wilderness. Together with the two other passengers, photographer Robert and assistant Stephen, Charles devises a plan to help them reach civilization. However, his biggest obstacle might not be the elements, or even the Kodiak bear stalking them -- it could be Robert, whom Charles suspects is having an affair with his wife and would not mind seeing him dead.",11.652,/fvokkKZuhMosdpABHduMdOdIDkp.jpg,"[{'id': 4700, 'logo_path': '/A32wmjrs9Psf4zw0uaixF0GXfxq.png', 'name': 'The Linson Company', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-09-06,43312294,117.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,"They were fighting over a woman when the plane went down. Now, their only chance for survival is each other.",The Edge,False,6.7,586
False,/y319VH0gIFie6KEO5L4nHhxxQUw.jpg,"{'id': 142680, 'name': 'Alex Cross Collection', 'poster_path': '/udn1n9NrzaotFHDk6hO3onMmXcB.jpg', 'backdrop_path': '/eyKpawn8yMq6kdv03wgKruMuSJX.jpg'}",27000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,9437,tt0119468,en,Kiss the Girls,"Forensic psychologist Alex Cross travels to North Carolina and teams with escaped kidnap victim Kate McTiernan to hunt down ""Casanova,"" a serial killer who abducts strong-willed women and forces them to submit to his demands. The trail leads to Los Angeles, where the duo discovers that the psychopath may not be working alone.",12.414,/m9CyzlwbXhfUPooRIAcBoE63Frg.jpg,"[{'id': 4, 'logo_path': '/fycMZt242LVjagMByZOLUGbCvv3.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 11661, 'logo_path': None, 'name': 'Rysher Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-09-29,60527873,115.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'zh', 'name': '普通话'}]",Released,Smart Girls. Pretty Girls. Missing Girls.,Kiss the Girls,False,6.4,638
False,/3Eux3wcYYb79D2sr8aA6BEH9kVl.jpg,,50000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",,2649,tt0119174,en,The Game,"In honor of his birthday, San Francisco banker Nicholas Van Orton, a financial genius and a cold-hearted loner, receives an unusual present from his younger brother, Conrad: a gift certificate to play a unique kind of game. In nearly a nanosecond, Nicholas finds himself consumed by a dangerous set of ever-changing rules, unable to distinguish where the charade ends and reality begins.",18.327,/4b7QXyDJsDFXrwVHUNlrmezCZJC.jpg,"[{'id': 1382, 'logo_path': '/sOg7LGESPH5vCTOIdbMhLuypoLL.png', 'name': 'PolyGram Filmed Entertainment', 'origin_country': 'US'}, {'id': 10164, 'logo_path': None, 'name': 'Popaganda Films', 'origin_country': ''}, {'id': 1519, 'logo_path': None, 'name': 'A&B Produções', 'origin_country': 'PT'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-09-12,109423648,129.0,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,What do you get for the man who has everything?,The Game,False,7.6,3039
False,/58e2QJsmWT4tKWXENu8OID7s1F4.jpg,,19000000,"[{'id': 53, 'name': 'Thriller'}]",,10155,tt0120399,en,U Turn,"When Bobby's car breaks down in the desert while on the run from some of the bookies who have already taken two of his fingers, he becomes trapped in the nearby small town where the people are stranger than anyone he's encountered. After becoming involved with a young married woman, her husband hires Bobby to kill her. Later, she hires Bobby to kill the husband.",12.966,/mG4GerNC6ZVnsFTXcsTeKuj8OG.jpg,"[{'id': 53473, 'logo_path': None, 'name': 'Canal+ Droits Audiovisuels', 'origin_country': ''}, {'id': 3480, 'logo_path': None, 'name': 'Illusion Entertainment Group', 'origin_country': ''}, {'id': 11317, 'logo_path': '/u3YB3GujS0tct5BVTsMJLWVyllg.png', 'name': 'Phoenix Pictures', 'origin_country': 'US'}, {'id': 12263, 'logo_path': None, 'name': 'Clyde Is Hungry Films', 'origin_country': ''}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-10-03,6682098,125.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Expect the Unexpected.,U Turn,False,6.6,318
False,/cTlfAfK0LHtPd779STY0HGMMKgg.jpg,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,28353,tt0119326,de,How To Be A Player,"Dray is a young playboy whose only objective in life seems to be to have sex with as many girls as he can without getting caught by his girlfriend Lisa. Dray's sister Jenny and her friend Katrina plan to show him that the way he lives is wrong and organize a party in Malibu, inviting all of his girlfriends.",5.414,/jB9sGk26VQwQMmJFMYlVi7379dZ.jpg,"[{'id': 38799, 'logo_path': None, 'name': 'Def Pictures', 'origin_country': ''}, {'id': 3492, 'logo_path': None, 'name': 'Island Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-08-06,13960203,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,How To Be A Player,False,5.8,16
False,/6HoX25QQpauFGFjZ8rr250cHy0L.jpg,,12000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,12628,tt0119906,en,Playing God,"Stripped of his medical license after performing an operation while high on amphetamines, famed LA surgeon Dr Eugene Sands abandons his former life only to find himself crossing paths with Raymond Blossom, an infamous counterfeiter. Employed as a ""gun-shot doctor"" when Raymond's associates cannot risk visiting a hospital, Eugene is lured deep into the criminal world and becomes entangled with his boss's girlfriend.",4.316,/3rZCoMHCnlCKwj1wGo9l5O0zu9K.jpg,"[{'id': 9195, 'logo_path': '/ou5BUbtulr6tIt699q6xJiEQTR9.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-10-17,4000000,94.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Joining this deadly underworld was easy. But getting out...deadly!,Playing God,False,5.6,48
False,/aIruC1Lhv68WXKk3Z5WhqXBX9kj.jpg,,1500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,33344,tt0119324,en,The House of Yes,"Jackie-O is anxiously awaiting the visit of her brother home for Thanksgiving, but isn't expecting him to bring a friend. She's even more shocked to learn that this friend is his fiance. It soon becomes clear that Jackie Kennedy's obsession is nothing compared to her obsession with her brother, as it also becomes clear she isn't the only member of the family with problems..",4.305,/uBu2KizwNg1NAduWOILTDL3UqoY.jpg,"[{'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}]",[],1997-10-10,626057,85.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The House of Yes,False,6.6,46
False,/gALgnCvJvtJ2t2mpQj0MzWfKHeN.jpg,"{'id': 103372, 'name': 'Mr. Bean Collection', 'poster_path': '/61Jcc1Gwc2KE7sIJ1HPqqdt67ji.jpg', 'backdrop_path': '/aIXcqHz5VKRLXHPsNo0dFoK7YP5.jpg'}",18000000,"[{'id': 35, 'name': 'Comedy'}]",,1281,tt0118689,en,Bean,"Bean works as a caretaker at Britain's formidable Royal National Gallery, and his bosses want to fire him because he sleeps at work all the time, but can't because the chairman of the gallery's board defends him. They send him to USA, to the small Los Angeles art gallery instead, where he'll have to officiate at the opening of the greatest US picture ever (called ""Whistler's Mother"").",13.344,/pKGGzotqkNDEL2ix4VU1bWmteK5.jpg,"[{'id': 686, 'logo_path': '/qMVjV8YFbxXrGVF4wD6hRjllVbr.png', 'name': 'Tiger Aspect Productions', 'origin_country': 'GB'}, {'id': 1382, 'logo_path': '/sOg7LGESPH5vCTOIdbMhLuypoLL.png', 'name': 'PolyGram Filmed Entertainment', 'origin_country': 'US'}, {'id': 10163, 'logo_path': '/16KWBMmfPX0aJzDExDrPxSLj0Pg.png', 'name': 'Working Title Films', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-07-03,251212670,85.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,One Man. One Masterpiece. One Very Big Mistake.,Bean,False,6.4,1279
